# output_current_1.csv run at 2000-01-01 00:01:00 UTC on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE386,0.201243,-0.856142,0.000000,-0.863464,0.000000,1.042398
LINE387,0.240620,-0.858033,0.000000,-0.731889,0.000000,1.663880
LINE388,0.000000,3.078856,0.238358,3.344181,0.000000,1.310902
LINE389,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE390,1.652481,-0.857147,1.552741,3.337349,1.449280,1.259001
LINE391,0.000000,0.479489,0.000000,3.484066,24.240837,1.259594
LINE392,0.000000,2.348510,0.000000,-0.377242,0.000000,4.692170
LINE393,0.000000,3.740867,0.238358,3.344181,0.000000,-1.512597
LINE394,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE395,0.000000,0.519679,0.000000,-0.863625,0.344846,1.259002
LINE396,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE397,0.000000,0.764128,0.000000,3.471229,24.240837,1.259594
LINE398,0.000000,2.252985,0.000000,-0.382404,0.000000,4.685872
LINE399,0.000000,-0.551807,0.238358,3.344181,0.000000,-1.504490
LINE400,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE401,0.000000,0.623987,0.000000,-0.834832,0.344846,1.259002
LINE402,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE403,0.000000,0.558976,0.000000,3.261878,24.240837,1.259594
LINE404,0.000000,2.918190,0.000000,-0.650769,0.000000,4.675946
LINE405,0.000000,3.549841,0.238358,3.344181,0.000000,4.681008
LINE406,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE407,0.000000,0.572817,0.000000,-0.786411,0.344846,1.259002
LINE408,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE409,0.000000,-0.287817,0.000000,3.706159,0.000000,1.697709
LINE410,0.000000,0.576209,0.000000,3.264897,24.240837,1.259594
LINE411,0.000000,1.582733,0.000000,-0.420037,0.000000,4.666770
LINE412,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE413,0.000000,0.799089,0.000000,-1.090165,0.344846,1.259002
LINE414,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE415,0.000000,-0.285805,0.000000,3.762940,0.000000,1.706475
LINE416,0.000000,0.837858,0.000000,3.516939,24.240837,1.259594
LINE417,0.000000,2.263296,0.000000,-0.468582,0.000000,4.630356
LINE418,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE419,0.000000,1.260705,0.000000,-1.237034,0.344846,1.259002
LINE420,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE421,0.000000,-0.299731,0.000000,3.815957,0.000000,1.698908
LINE422,0.000000,1.058926,0.000000,3.237272,24.240837,1.259594
LINE423,0.000000,1.650190,0.000000,-0.582127,0.000000,4.644941
LINE424,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE425,0.000000,4.539191,0.000000,4.539191,0.000000,1.388294
LINE426,0.000000,1.270756,0.000000,-1.120500,0.344846,1.259002
LINE427,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE428,0.000000,-0.303783,0.000000,3.814033,0.000000,1.717999
LINE429,0.000000,2.206757,0.000000,2.655593,24.240837,1.259594
LINE430,0.000000,1.770771,0.000000,-0.574199,0.000000,4.651446
LINE431,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE432,0.000000,-1.335997,0.000000,0.261635,0.000000,3.719104
LINE433,0.000000,1.279870,0.000000,-1.190500,0.344846,1.259002
LINE434,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE435,0.000000,-0.303232,0.000000,3.843525,0.000000,1.748503
LINE436,0.000000,-0.127402,0.000000,3.077918,24.240837,1.259594
LINE437,0.000000,1.824207,0.000000,-0.624069,0.000000,4.638389
LINE438,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE439,0.000000,-0.631009,0.000000,-0.631009,0.000000,2.161885
LINE440,0.000000,1.319688,0.000000,-1.328030,0.344846,1.259002
LINE441,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE442,0.000000,-0.348450,0.000000,3.853719,0.000000,1.825355
LINE443,0.000000,3.219619,0.000000,-0.125794,24.240837,1.259594
LINE444,0.000000,1.691433,0.000000,-0.618801,0.000000,4.628067
LINE445,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE446,0.000000,0.006397,0.000000,0.006397,0.000000,2.244682
LINE447,0.000000,1.333189,0.000000,-1.266281,0.344846,1.259002
LINE448,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE449,0.000000,-0.321836,0.000000,3.777272,0.000000,1.872706
LINE450,0.000000,0.598526,0.000000,3.119413,24.240837,1.259594
LINE451,0.000000,1.880261,0.000000,-0.601163,0.000000,4.625337
LINE452,1.120135,-0.847973,168.292217,3.360136,0.250231,1.233311
LINE453,0.000000,4.566983,0.000000,1.369116,0.000000,1.369116
LINE454,0.000000,1.244629,0.000000,-1.338350,0.344846,1.259002
LINE455,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE456,0.000000,-0.443734,0.000000,3.628382,0.000000,1.828141
LINE457,0.000000,3.171000,0.000000,3.091136,24.240837,1.259594
LINE458,0.000000,2.028845,0.000000,-0.347485,0.000000,4.623849
LINE459,0.921809,-0.847277,168.292217,3.360136,0.250231,1.233311
LINE460,0.000000,3.666554,0.000000,4.333962,0.000000,0.965335
LINE461,0.198327,-0.851207,0.000000,0.536017,0.000000,-1.508839
LINE462,0.000000,1.191697,0.000000,-1.331936,0.344846,1.259002
LINE463,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE464,0.000000,-0.337275,0.000000,3.856367,0.000000,1.752924
LINE465,0.000000,1.859727,0.000000,-0.311955,0.000000,4.637664
LINE466,0.921809,-0.847277,168.292217,3.360136,0.250231,1.233311
LINE467,0.000000,2.663043,0.000000,3.999583,0.000000,2.779847
LINE468,0.000000,2.306140,0.000000,3.200499,0.000000,0.910573
LINE469,0.198327,-0.851207,0.000000,0.604287,0.000000,-1.505429
LINE470,0.000000,1.340937,0.000000,-1.257548,0.344846,1.259002
LINE471,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE472,0.000000,-0.270384,0.000000,3.932795,0.000000,1.624734
LINE473,0.000000,1.888357,0.000000,-0.267978,0.000000,4.646078
LINE474,0.921809,-0.847277,168.292217,3.360136,0.250231,1.233311
LINE475,0.000000,2.703551,0.000000,0.198973,0.000000,4.560158
LINE476,0.198327,-0.851207,0.000000,0.563457,0.000000,-1.500566
LINE477,0.000000,1.436580,0.000000,-1.186607,0.344846,1.259002
LINE478,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE479,0.000000,-0.180168,0.000000,4.141828,0.000000,1.650296
LINE480,0.000000,1.880551,0.000000,-0.393825,0.000000,4.614311
LINE481,0.468994,-0.845859,168.292217,3.360136,0.250231,1.233311
LINE482,0.000000,-0.834783,0.000000,3.390751,0.000000,1.852201
LINE483,0.452816,-0.848746,0.000000,-0.188376,0.000000,4.702338
LINE484,0.198327,-0.851207,0.000000,0.681213,0.000000,-1.523231
LINE485,0.000000,1.665209,0.000000,-0.930883,0.344846,1.259002
LINE486,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE487,0.000000,-0.054369,0.000000,3.973588,0.000000,1.808632
LINE488,0.000000,0.415461,0.000000,4.627124,0.000000,-1.564306
LINE489,0.468994,-0.845859,168.292217,3.360136,0.250231,1.233311
LINE490,0.000000,-0.969983,0.000000,0.370697,0.000000,1.110148
LINE491,0.233002,-0.848746,0.000000,-0.158679,0.000000,4.704112
LINE492,0.219813,-0.848746,0.000000,3.089002,0.000000,1.499435
LINE493,0.198327,-0.851207,0.000000,1.532166,0.000000,-1.526376
LINE494,0.000000,1.512211,0.000000,-1.257650,0.344846,1.259002
LINE495,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE496,0.000000,-0.070574,0.000000,3.841880,0.000000,1.845265
LINE497,0.000000,1.484859,0.000000,3.546587,0.000000,3.234494
LINE498,0.468994,-0.845859,168.292217,3.360136,0.250231,1.233311
LINE499,0.000000,3.529073,0.000000,1.023776,0.000000,1.023776
LINE500,0.233002,-0.848746,0.000000,-0.113309,0.000000,4.706622
LINE501,0.219813,-0.848746,0.000000,3.102871,0.000000,4.691692
LINE502,0.198327,-0.851207,0.000000,0.917777,0.000000,-1.531971
LINE503,0.000000,1.822130,0.000000,-0.117842,0.344846,1.259002
LINE504,1.652481,-0.857147,1.552741,3.337349,1.104434,1.259000
LINE505,0.000000,0.065595,0.000000,3.756524,0.000000,1.873710
LINE506,0.000000,-0.149575,0.000000,-0.149575,0.000000,3.066247
LINE507,0.468994,-0.845859,168.292217,3.360136,0.250231,1.233311
LINE508,0.000000,1.472893,0.000000,4.371694,0.000000,-1.437496
LINE509,0.233002,-0.848746,0.000000,-0.128865,0.000000,-1.566515
LINE510,0.198327,-0.851207,0.000000,1.104473,0.000000,-1.538721
LINE511,0.000000,2.731138,0.000000,0.029438,0.344846,1.259002
LINE512,0.000000,-0.435632,0.145821,3.337352,0.000000,4.609141
LINE513,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE514,0.000000,0.192653,0.000000,3.783568,0.000000,1.962262
LINE515,0.000000,-1.267353,168.292217,3.360136,0.250231,1.233311
LINE516,0.000000,1.173170,0.000000,-1.495058,0.000000,2.996186
LINE517,0.468994,-0.845859,0.000000,3.801695,0.000000,1.303682
LINE518,0.233002,-0.848746,0.000000,0.080466,0.000000,-1.570584
LINE519,0.198327,-0.851207,0.000000,1.206903,0.000000,-1.535913
LINE520,0.000000,2.999872,0.000000,0.758520,0.344846,1.259002
LINE521,0.000000,0.634491,0.145821,3.337352,0.000000,4.594591
LINE522,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE523,0.000000,-0.162739,0.000000,3.117842,0.000000,1.823048
LINE524,0.000000,-1.316188,168.292217,3.360136,0.250231,1.233311
LINE525,0.000000,1.584206,0.000000,1.584206,0.000000,-1.541918
LINE526,0.468994,-0.845859,0.000000,3.800188,0.000000,1.301769
LINE527,0.233002,-0.848746,0.000000,-0.144349,0.000000,4.670267
LINE528,0.198327,-0.851207,0.000000,2.517751,0.000000,-1.533595
LINE529,0.000000,-0.360416,0.000000,0.115771,0.344846,1.259002
LINE530,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE531,0.000000,-0.380664,0.000000,3.546038,0.000000,1.720661
LINE532,0.000000,-1.344252,168.292217,3.360136,0.250231,1.233311
LINE533,0.000000,0.053901,0.000000,0.439564,0.000000,-0.988271
LINE534,0.468994,-0.845859,0.000000,3.870261,0.000000,1.327880
LINE535,0.233002,-0.848746,0.000000,0.493393,0.000000,4.678569
LINE536,0.198327,-0.851207,0.000000,3.185883,0.000000,-1.540722
LINE537,0.000000,-0.245546,0.000000,4.566782,0.122224,1.259002
LINE538,0.000000,3.265612,0.000000,0.474367,0.222622,1.259002
LINE539,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE540,0.000000,-0.843218,0.000000,-1.344168,0.000000,1.523798
LINE541,0.000000,-1.356893,168.292217,3.360136,0.250231,1.233311
LINE542,0.000000,3.386770,0.000000,-0.709517,0.000000,1.889389
LINE543,0.468994,-0.845859,0.000000,3.812004,0.000000,1.393892
LINE544,0.233002,-0.848746,0.000000,4.475540,0.000000,-1.567969
LINE545,0.198327,-0.851207,0.000000,3.145800,0.000000,-1.540977
LINE546,0.000000,-0.326114,0.000000,4.372802,0.122224,1.259002
LINE547,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE548,0.000000,0.016897,0.000000,3.953121,0.000000,1.666123
LINE549,0.000000,-1.319120,168.292217,3.360136,0.250231,1.233311
LINE550,0.000000,2.581533,0.000000,2.581533,0.000000,1.082060
LINE551,0.232306,-0.845859,0.000000,3.929266,0.000000,1.406331
LINE552,0.236689,-0.845859,0.000000,0.381521,0.000000,4.695963
LINE553,0.233002,-0.848746,0.000000,3.271585,0.000000,4.708633
LINE554,0.198327,-0.851207,0.000000,3.378851,0.000000,-1.528484
LINE555,0.000000,-0.712362,0.000000,3.156494,0.122224,1.259002
LINE556,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE557,0.000000,0.441049,0.000000,1.876196,0.000000,4.405381
LINE558,0.000000,-1.308179,168.292217,3.360136,0.250231,1.233311
LINE559,0.000000,0.691757,0.000000,3.174562,0.000000,3.992680
LINE560,0.232306,-0.845859,0.000000,4.006954,0.000000,1.196778
LINE561,0.236689,-0.845859,0.000000,2.767349,0.000000,1.520284
LINE562,0.233002,-0.848746,0.000000,4.114513,0.000000,1.383083
LINE563,0.198327,-0.851207,0.000000,3.570879,0.000000,-1.525587
LINE564,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE565,0.000000,0.086084,0.000000,2.912645,0.000000,1.470530
LINE566,0.000000,-1.009321,167.838030,3.360152,0.250231,1.233311
LINE567,0.000000,4.581247,0.000000,2.275961,0.000000,3.406996
LINE568,0.000000,2.527797,0.454195,3.354174,0.000000,4.640585
LINE569,0.232306,-0.845859,0.000000,4.006466,0.000000,1.465857
LINE570,0.198327,-0.851207,0.000000,1.196258,0.000000,-1.526089
LINE571,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE572,0.000000,-1.024605,167.838030,3.360152,0.250231,1.233311
LINE573,0.000000,0.139934,0.000000,0.139934,0.000000,1.307937
LINE574,0.000000,2.548383,0.454195,3.354174,0.000000,4.641529
LINE575,0.232306,-0.845859,0.000000,3.693279,0.000000,1.269731
LINE576,0.198327,-0.851207,0.000000,0.115451,0.000000,-1.522050
LINE577,1.652481,-0.857147,1.406920,3.337348,1.104434,1.259000
LINE578,0.000000,1.002956,167.838030,3.360152,0.250231,1.233311
LINE579,0.000000,-0.495840,0.000000,-1.224486,0.000000,0.891646
LINE580,0.000000,-0.850742,0.000000,3.672522,0.000000,1.714959
LINE581,0.000000,2.593549,0.454195,3.354174,0.000000,4.656256
LINE582,0.232306,-0.845859,0.000000,3.549430,0.000000,0.516564
LINE583,0.198327,-0.851207,0.000000,-0.627765,0.000000,-0.896818
LINE584,0.000000,-0.258088,0.124378,3.337352,0.000000,1.595079
LINE585,1.652481,-0.857147,1.282542,3.337348,1.104434,1.259000
LINE586,0.000000,0.070225,167.838030,3.360152,0.250231,1.233311
LINE587,0.000000,3.456091,0.000000,2.351058,0.000000,4.711575
LINE588,0.000000,-1.063980,0.000000,3.679800,0.000000,1.563890
LINE589,0.000000,2.592159,0.454195,3.354174,0.000000,4.677508
LINE590,0.232306,-0.845859,0.000000,-1.255679,0.000000,4.575598
LINE591,0.198327,-0.851207,0.000000,-0.101698,0.000000,1.100047
LINE592,0.000000,-0.265713,0.124378,3.337351,0.000000,1.597157
LINE593,1.652481,-0.857147,1.282542,3.337348,1.104434,1.259000
LINE594,0.000000,3.931383,167.838030,3.360152,0.000000,1.767688
LINE595,0.000000,1.152246,0.000000,2.666137,0.250231,1.233311
LINE596,0.000000,-0.858330,0.000000,3.615468,0.000000,1.711446
LINE597,0.000000,2.578649,0.454195,3.354174,0.000000,4.684914
LINE598,0.232306,-0.845859,0.000000,-0.495868,0.000000,1.530281
LINE599,0.198327,-0.851207,0.000000,-0.608838,0.000000,1.421999
LINE600,0.000000,-0.273755,0.124378,3.337352,0.000000,1.599438
LINE601,0.000000,3.104164,0.000000,0.033126,0.244453,1.259001
LINE602,1.652481,-0.857147,1.282542,3.337348,0.859981,1.259000
LINE603,0.000000,2.807006,167.838030,3.360152,0.000000,1.641325
LINE604,0.000000,3.897368,0.000000,0.261635,0.000000,4.635236
LINE605,0.000000,4.063871,0.000000,0.062367,0.000000,1.883119
LINE606,0.000000,-0.786770,0.000000,1.241659,0.250231,1.233311
LINE607,0.000000,4.500395,0.000000,4.634165,0.000000,1.463911
LINE608,0.000000,-1.460523,0.000000,3.585917,0.000000,1.752469
LINE609,0.000000,2.565990,0.454195,3.354174,0.000000,4.687456
LINE610,0.232306,-0.845859,0.000000,-1.113499,0.000000,4.710572
LINE611,0.198327,-0.851207,0.000000,0.225677,0.000000,-1.538876
LINE612,0.000000,-0.246255,0.124378,3.337352,0.000000,1.586893
LINE613,0.000000,4.432580,0.000000,-0.434583,0.244453,1.259001
LINE614,1.652481,-0.857147,1.282542,3.337348,0.859981,1.259000
LINE615,0.000000,2.379336,167.838030,3.360152,0.000000,1.621474
LINE616,0.000000,1.405360,0.000000,1.410408,0.000000,2.123517
LINE617,0.000000,2.968796,0.000000,2.968796,0.000000,1.473963
LINE618,0.000000,1.648493,0.000000,-0.291119,0.250231,1.233311
LINE619,0.000000,4.395769,0.000000,3.527367,0.000000,1.856806
LINE620,0.000000,2.501076,0.454195,3.354174,0.000000,4.691626
LINE621,0.198327,-0.851207,0.000000,-1.218196,0.000000,4.693805
LINE622,0.000000,-0.039122,0.124378,3.337352,0.000000,1.586603
LINE623,0.000000,1.145001,0.223029,3.337346,0.000000,1.721756
LINE624,1.652481,-0.857147,1.059513,3.337348,0.859981,1.259000
LINE625,0.000000,2.288676,167.838030,3.360152,0.000000,1.613935
LINE626,0.000000,3.425711,0.000000,3.388835,0.000000,1.967989
LINE627,0.000000,2.515843,0.454195,3.354174,0.000000,4.674741
LINE628,0.198327,-0.851207,0.000000,-0.987196,0.000000,1.512458
LINE629,0.000000,-0.101879,0.124378,3.337351,0.000000,1.579642
LINE630,0.000000,0.883184,0.223029,3.337346,0.000000,1.617046
LINE631,1.652481,-0.857147,1.059513,3.337348,0.859981,1.259000
LINE632,0.000000,3.074074,167.838030,3.360152,0.000000,1.565697
LINE633,0.000000,2.814519,0.000000,3.171053,0.000000,2.585840
LINE634,0.000000,2.495214,0.454195,3.354174,0.000000,4.666959
LINE635,0.000000,-0.144318,0.124378,3.337351,0.000000,1.577285
LINE636,0.000000,-0.398087,0.223029,3.337346,0.000000,4.612365
LINE637,1.652481,-0.857147,1.059513,3.337348,0.859981,1.259000
LINE638,0.000000,0.000000,167.838030,3.360152,0.000000,3.074074
LINE639,0.000000,3.161627,0.000000,3.207018,0.000000,2.854776
LINE640,0.000000,2.459636,0.454195,3.354174,0.000000,4.666088
LINE641,0.000000,-0.133787,0.124378,3.337351,0.000000,1.579670
LINE642,0.000000,-0.264000,0.223029,3.337346,0.000000,4.592664
LINE643,1.652481,-0.857147,1.059513,3.337348,0.859981,1.259000
LINE644,0.000000,2.538774,0.000000,3.208209,0.000000,3.097470
LINE645,0.000000,2.446656,0.454195,3.354174,0.000000,4.662745
LINE646,0.000000,-0.151676,0.124378,3.337351,0.000000,1.582255
LINE647,0.000000,0.185973,0.223029,3.337346,0.000000,4.631311
LINE648,1.652481,-0.857147,1.059513,3.337348,0.859981,1.259000
LINE649,0.000000,2.843359,0.000000,2.246546,0.000000,4.540219
LINE650,0.000000,2.478333,0.454195,3.354174,0.000000,4.663160
LINE651,0.000000,-0.123257,0.124378,3.337351,0.000000,1.572457
LINE652,0.000000,0.451178,0.223029,3.337346,0.000000,4.662009
LINE653,1.652481,-0.857147,1.059513,3.337348,0.859981,1.259000
LINE654,0.000000,2.658968,0.000000,2.007682,0.000000,3.992680
LINE655,0.000000,2.433090,0.204388,3.354174,0.000000,2.804365
LINE656,0.000000,-0.214524,0.249807,3.354174,0.000000,1.485730
LINE657,0.000000,-0.114663,0.124378,3.337351,0.000000,1.581478
LINE658,0.000000,0.258862,0.223029,3.337346,0.000000,4.635439
LINE659,1.652481,-0.857147,1.059513,3.337348,0.859981,1.259000
LINE660,0.000000,2.978550,0.000000,2.701833,0.000000,4.213276
LINE661,0.000000,2.746987,0.204388,3.354174,0.000000,4.654288
LINE662,0.000000,0.059574,0.249807,3.354174,0.000000,1.521359
LINE663,0.000000,-0.125222,0.124378,3.337351,0.000000,1.582157
LINE664,0.000000,0.228979,0.223029,3.337346,0.000000,4.683876
LINE665,1.652481,-0.857147,1.059513,3.337348,0.859981,1.259000
LINE666,0.000000,2.860363,0.000000,2.736887,0.000000,4.361689
LINE667,0.000000,2.745801,0.204388,3.354174,0.000000,-1.190149
LINE668,0.000000,4.567858,0.249807,3.354174,0.000000,1.580791
LINE669,0.000000,-0.185632,0.124378,3.337351,0.000000,1.583713
LINE670,0.000000,2.772236,0.223029,3.337346,0.000000,-1.565891
LINE671,0.723504,-0.857162,0.000000,2.431925,0.000000,-1.200148
LINE672,0.928977,-0.857135,1.059513,3.337348,0.859981,1.259000
LINE673,0.000000,2.476712,0.000000,2.983808,0.000000,2.154948
LINE674,0.000000,4.588913,0.204388,3.354174,0.000000,4.708956
LINE675,0.000000,3.648043,0.249807,3.354174,0.000000,4.678914
LINE676,0.000000,-0.224302,0.124378,3.337351,0.000000,1.579257
LINE677,0.000000,-0.317411,0.223029,3.337346,0.000000,-1.525441
LINE678,0.723504,-0.857162,0.000000,2.484135,0.000000,-1.299129
LINE679,0.928977,-0.857135,1.059513,3.337348,0.859981,1.259000
LINE680,0.000000,2.764289,0.000000,1.419063,0.000000,3.706528
LINE681,0.000000,2.896960,0.204388,3.354174,0.000000,1.536437
LINE682,0.000000,-0.283697,0.124378,3.337351,0.000000,1.583708
LINE683,0.000000,4.677644,0.223029,3.337346,0.000000,-1.490058
LINE684,0.723504,-0.857162,0.000000,2.579998,0.000000,-1.430696
LINE685,0.928977,-0.857135,1.059513,3.337348,0.859981,1.259000
LINE686,0.000000,-0.211484,0.124378,3.337351,0.000000,1.597214
LINE687,0.000000,0.096157,0.223029,3.337346,0.000000,4.687358
LINE688,0.723504,-0.857162,0.000000,2.434559,0.000000,-1.423851
LINE689,0.000000,0.235007,0.000000,4.088993,0.445264,1.259004
LINE690,0.928977,-0.857135,1.059513,3.337348,0.414717,1.258996
LINE691,0.000000,-0.112827,0.124378,3.337351,0.000000,1.595828
LINE692,0.723504,-0.857162,0.000000,2.395802,0.000000,-1.447933
LINE693,0.000000,0.276013,0.000000,4.105423,0.235728,1.259004
LINE694,0.000000,-1.029118,0.000000,-0.093406,0.209536,1.259004
LINE695,0.000000,3.844784,0.184434,3.337343,0.000000,1.582454
LINE696,0.928977,-0.857135,0.875079,3.337349,0.414717,1.258996
LINE697,0.000000,-0.159076,0.124378,3.337351,0.000000,1.578496
LINE698,0.723504,-0.857162,0.000000,2.410680,0.000000,-1.461845
LINE699,0.000000,0.256385,0.000000,4.272125,0.235728,1.259004
LINE700,0.000000,-0.042379,0.000000,2.022669,0.209536,1.259004
LINE701,0.000000,2.514604,0.184434,3.337343,0.000000,4.603313
LINE702,0.928977,-0.857135,0.875079,3.337349,0.414717,1.258996
LINE703,0.000000,-0.136939,0.124378,3.337351,0.000000,1.587700
LINE704,0.723504,-0.857162,0.000000,2.281432,0.000000,-1.492413
LINE705,0.000000,0.254795,0.000000,4.017553,0.235728,1.259004
LINE706,0.928977,-0.857135,0.875079,3.337349,0.414717,1.258996
LINE707,0.000000,2.814861,0.000000,1.915413,0.000000,4.416079
LINE708,0.000000,-0.136300,0.124378,3.337351,0.000000,1.586606
LINE709,0.723504,-0.857162,0.000000,2.214783,0.000000,-1.503175
LINE710,0.000000,0.179610,0.000000,3.842496,0.235728,1.259004
LINE711,0.477898,-0.857121,0.875079,3.337349,0.414717,1.258996
LINE712,0.451079,-0.857151,0.000000,3.495761,0.000000,0.992132
LINE713,0.000000,2.779173,0.000000,1.317902,0.000000,4.334416
LINE714,0.000000,-0.114929,0.124378,3.337351,0.000000,1.583340
LINE715,0.723504,-0.857162,0.000000,2.230480,0.000000,-1.503047
LINE716,0.000000,0.142671,0.000000,4.044393,0.235728,1.259004
LINE717,0.477898,-0.857121,0.875079,3.337349,0.414717,1.258996
LINE718,0.451079,-0.857151,0.000000,3.487497,0.000000,1.090648
LINE719,0.000000,2.704016,0.000000,1.342558,0.000000,4.289105
LINE720,0.000000,-0.250215,0.124378,3.337351,0.000000,1.571604
LINE721,0.723504,-0.857162,0.000000,2.191308,0.000000,-1.504024
LINE722,0.000000,0.573228,0.000000,4.383375,0.235728,1.259004
LINE723,0.477898,-0.857121,0.424684,3.337348,0.414717,1.258996
LINE724,0.000000,-1.031663,0.450395,3.337350,0.000000,1.556851
LINE725,0.451079,-0.857151,0.000000,3.474290,0.000000,1.180118
LINE726,0.000000,2.756625,0.000000,1.632896,0.000000,4.056822
LINE727,0.000000,-0.116612,0.124378,3.337352,0.000000,1.632594
LINE728,0.723504,-0.857162,0.000000,2.257505,0.000000,-1.506879
LINE729,0.000000,0.630581,0.000000,-1.013236,0.235728,1.259004
LINE730,0.477898,-0.857121,0.424684,3.337348,0.414717,1.258996
LINE731,0.000000,-1.014907,0.450395,3.337350,0.000000,1.557589
LINE732,0.451079,-0.857151,0.000000,3.456701,0.000000,1.325409
LINE733,0.000000,2.693951,0.000000,1.879085,0.000000,4.709442
LINE734,0.000000,-0.437003,0.124378,3.337351,0.000000,1.571180
LINE735,0.723504,-0.857162,0.000000,2.219630,0.000000,-1.515311
LINE736,0.000000,0.938089,0.000000,4.600614,0.235728,1.259004
LINE737,0.477898,-0.857121,0.424684,3.337348,0.414717,1.258996
LINE738,0.000000,-1.046547,0.450395,3.337350,0.000000,1.558055
LINE739,0.451079,-0.857151,0.000000,3.546177,0.000000,1.287768
LINE740,0.000000,2.724350,0.000000,0.571640,0.000000,4.711055
LINE741,0.000000,-1.030178,0.124378,3.337351,0.000000,1.502526
LINE742,0.723504,-0.857162,0.000000,2.099332,0.000000,-1.526927
LINE743,0.000000,0.050184,0.000000,-0.682688,0.235728,1.259004
LINE744,0.477898,-0.857121,0.424684,3.337348,0.414717,1.258996
LINE745,0.000000,2.912383,0.223053,3.337350,0.000000,-1.487940
LINE746,0.000000,-1.511893,0.227342,3.337350,0.000000,1.560508
LINE747,0.451079,-0.857151,0.000000,3.500552,0.000000,0.875121
LINE748,0.000000,2.597783,0.000000,0.342442,0.000000,4.625271
LINE749,0.000000,-0.505905,0.124378,3.337351,0.000000,3.197349
LINE750,0.723504,-0.857162,0.000000,2.087306,0.000000,-1.530847
LINE751,0.000000,-0.555027,0.000000,-0.555027,0.235728,1.259004
LINE752,0.477898,-0.857121,0.424684,3.337348,0.000000,1.397645
LINE753,0.000000,-0.094177,0.000000,3.955040,0.414717,1.258996
LINE754,0.000000,-0.036461,0.223053,3.337350,0.000000,-1.558858
LINE755,0.000000,-1.232291,0.227342,3.337350,0.000000,1.563119
LINE756,0.451079,-0.857151,0.000000,3.553041,0.000000,0.858635
LINE757,0.000000,2.625555,0.000000,0.543161,0.000000,4.594450
LINE758,0.000000,1.832013,0.124378,3.337351,0.000000,1.679776
LINE759,0.723504,-0.857162,0.000000,2.074669,0.000000,-1.521619
LINE760,0.000000,3.343207,0.000000,3.054981,0.235728,1.259004
LINE761,0.477898,-0.857121,0.424684,3.337348,0.000000,1.320617
LINE762,0.000000,-0.093225,0.000000,3.959041,0.414717,1.258996
LINE763,0.000000,4.272033,0.227342,3.337350,0.000000,1.559983
LINE764,0.451079,-0.857151,0.000000,3.596961,0.000000,0.278212
LINE765,0.000000,2.613237,0.000000,0.721723,0.000000,4.617250
LINE766,0.000000,-1.204212,0.124378,3.337351,0.000000,1.497595
LINE767,0.723504,-0.857162,0.000000,2.106481,0.000000,-1.509590
LINE768,0.000000,-0.133829,0.000000,-1.282738,0.235728,1.259004
LINE769,0.477898,-0.857121,0.424684,3.337348,0.000000,1.368404
LINE770,0.000000,3.482298,0.000000,3.354449,0.218272,1.258997
LINE771,0.000000,-0.065673,0.000000,3.948347,0.196445,1.258996
LINE772,0.000000,3.595157,0.227342,3.337350,0.000000,1.628319
LINE773,0.451079,-0.857151,0.000000,3.585402,0.000000,-0.316215
