# output_current_1.csv run at 2000-01-01 00:01:00 UTC on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE385,0.000000,1.827313,0.000000,3.227329,0.000000,4.711223
LINE386,0.195103,-0.859317,0.000000,-1.063743,0.000000,1.614717
LINE387,0.233285,-0.861683,0.000000,0.386180,0.000000,4.657138
LINE388,0.000000,-0.066841,0.237914,3.358170,0.000000,-1.485566
LINE389,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE390,1.602064,-0.860515,1.550933,3.350908,1.477112,1.252562
LINE391,0.000000,3.051597,0.000000,-1.241540,24.708575,1.253179
LINE392,0.000000,1.774800,0.000000,3.127456,0.000000,4.712144
LINE393,0.000000,2.030109,0.237914,3.358170,0.000000,0.810561
LINE394,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE395,0.000000,1.014574,0.000000,0.320602,0.351468,1.252563
LINE396,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE397,0.000000,3.012203,0.000000,-1.333379,24.708575,1.253179
LINE398,0.000000,1.740165,0.000000,2.978146,0.000000,4.704432
LINE399,0.000000,0.612324,0.237914,3.358170,0.000000,4.655358
LINE400,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE401,0.000000,1.167500,0.000000,0.417856,0.351468,1.252563
LINE402,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE403,0.000000,2.878565,0.000000,-0.638227,24.708575,1.253179
LINE404,0.000000,1.642987,0.000000,3.031388,0.000000,4.702542
LINE405,0.000000,-0.899067,0.237914,3.358170,0.000000,-1.207150
LINE406,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE407,0.000000,1.344626,0.000000,0.427525,0.351468,1.252563
LINE408,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE409,0.000000,-0.793245,0.000000,3.600576,0.000000,2.155972
LINE410,0.000000,2.925209,0.000000,-0.628511,24.708575,1.253179
LINE411,0.000000,1.499730,0.000000,0.429116,0.000000,-1.566526
LINE412,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE413,0.000000,0.958078,0.000000,0.692495,0.351468,1.252563
LINE414,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE415,0.000000,-0.882556,0.000000,3.647175,0.000000,2.144105
LINE416,0.000000,2.949770,0.000000,4.678025,24.708575,1.253179
LINE417,0.000000,1.657496,0.000000,1.480996,0.000000,4.710743
LINE418,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE419,0.000000,0.630215,0.000000,1.072314,0.351468,1.252563
LINE420,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE421,0.000000,-0.769535,0.000000,3.699452,0.000000,2.347263
LINE422,0.000000,2.917731,0.000000,3.019940,24.708575,1.253179
LINE423,0.000000,1.592352,0.000000,0.278184,0.000000,-1.561612
LINE424,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE425,0.000000,1.213480,0.000000,-0.230048,0.000000,4.250427
LINE426,0.000000,0.555396,0.000000,0.581484,0.351468,1.252563
LINE427,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE428,0.000000,-0.914204,0.000000,3.782838,0.000000,2.143551
LINE429,0.000000,2.871249,0.000000,0.434117,24.708575,1.253179
LINE430,0.000000,1.588387,0.000000,0.445081,0.000000,-1.559717
LINE431,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE432,0.000000,0.882890,0.000000,2.343455,0.000000,4.390066
LINE433,0.000000,0.467107,0.000000,0.558264,0.351468,1.252563
LINE434,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE435,0.000000,-1.074557,0.000000,3.782182,0.000000,2.343921
LINE436,0.000000,2.757670,0.000000,0.920990,24.708575,1.253179
LINE437,0.000000,1.495835,0.000000,1.679808,0.000000,-1.555321
LINE438,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE439,0.000000,1.747976,0.000000,4.425614,0.000000,1.080388
LINE440,0.000000,0.480273,0.000000,0.400218,0.351468,1.252563
LINE441,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE442,0.000000,-1.055768,0.000000,3.699962,0.000000,2.329077
LINE443,0.000000,3.184625,0.000000,0.149614,24.708575,1.253179
LINE444,0.000000,1.409175,0.000000,1.959812,0.000000,-1.566676
LINE445,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE446,0.000000,3.395295,0.000000,-0.825262,0.000000,1.938410
LINE447,0.000000,0.405217,0.000000,0.341891,0.351468,1.252563
LINE448,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE449,0.000000,-0.703158,0.000000,3.685248,0.000000,2.471627
LINE450,0.000000,0.447983,0.000000,1.251225,24.708575,1.253179
LINE451,0.000000,1.389743,0.000000,2.587473,0.000000,-1.565718
LINE452,1.086625,-0.852154,167.928230,3.374063,0.255384,1.226943
LINE453,0.000000,-1.557119,0.000000,1.358512,0.000000,3.908633
LINE454,0.000000,0.325623,0.000000,1.561614,0.351468,1.252563
LINE455,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE456,0.000000,-0.827473,0.000000,3.809101,0.000000,2.640297
LINE457,0.000000,0.617477,0.000000,-0.201843,24.708575,1.253179
LINE458,0.000000,1.497174,0.000000,1.046888,0.000000,-1.563219
LINE459,0.894264,-0.851468,167.928230,3.374063,0.255384,1.226943
LINE460,0.000000,4.541948,0.000000,1.440249,0.000000,1.490746
LINE461,0.192363,-0.855342,0.000000,2.152394,0.000000,1.276404
LINE462,0.000000,0.423263,0.000000,0.832244,0.351468,1.252563
LINE463,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE464,0.000000,-1.126128,0.000000,4.056092,0.000000,2.116727
LINE465,0.000000,1.320802,0.000000,0.725265,0.000000,-1.557144
LINE466,0.894264,-0.851468,167.928230,3.374063,0.255384,1.226943
LINE467,0.000000,3.546313,0.000000,2.694091,0.000000,1.129758
LINE468,0.000000,-0.201681,0.000000,-0.201681,0.000000,2.996186
LINE469,0.192363,-0.855342,0.000000,2.083784,0.000000,1.340026
LINE470,0.000000,0.513063,0.000000,0.521531,0.351468,1.252563
LINE471,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE472,0.000000,-0.763681,0.000000,3.692394,0.000000,2.174146
LINE473,0.000000,1.335555,0.000000,0.903075,0.000000,-1.542014
LINE474,0.894264,-0.851468,167.928230,3.374063,0.255384,1.226943
LINE475,0.000000,1.092883,0.000000,2.808025,0.000000,-1.136974
LINE476,0.192363,-0.855342,0.000000,1.990103,0.000000,-1.057855
LINE477,0.000000,0.567615,0.000000,1.934860,0.351468,1.252563
LINE478,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE479,0.000000,-0.905484,0.000000,3.922145,0.000000,2.118760
LINE480,0.000000,1.119687,0.000000,1.513407,0.000000,-1.543996
LINE481,0.455013,-0.850070,167.928230,3.374063,0.255384,1.226943
LINE482,0.000000,0.348783,0.000000,3.431815,0.000000,1.221767
LINE483,0.439252,-0.852916,0.000000,2.136053,0.000000,2.715910
LINE484,0.192363,-0.855342,0.000000,1.977925,0.000000,-1.134094
LINE485,0.000000,0.571094,0.000000,1.380874,0.351468,1.252563
LINE486,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE487,0.000000,-1.084192,0.000000,4.185295,0.000000,2.089789
LINE488,0.000000,0.394131,0.000000,2.992017,0.000000,-1.537284
LINE489,0.455013,-0.850070,167.928230,3.374063,0.255384,1.226943
LINE490,0.000000,1.165606,0.000000,2.778120,0.000000,0.371870
LINE491,0.226023,-0.852917,0.000000,2.334854,0.000000,2.915805
LINE492,0.213229,-0.852916,0.000000,0.196079,0.000000,1.570226
LINE493,0.192363,-0.855342,0.000000,1.612540,0.000000,-0.883685
LINE494,0.000000,0.695460,0.000000,0.639082,0.351468,1.252563
LINE495,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE496,0.000000,-1.239372,0.000000,4.189293,0.000000,2.134297
LINE497,0.000000,2.299932,0.000000,-0.404584,0.000000,1.512685
LINE498,0.455013,-0.850070,167.928230,3.374063,0.255384,1.226943
LINE499,0.000000,1.609364,0.000000,2.830856,0.000000,1.518821
LINE500,0.226023,-0.852917,0.000000,1.654952,0.000000,2.728262
LINE501,0.213229,-0.852916,0.000000,0.076750,0.000000,1.550386
LINE502,0.192363,-0.855342,0.000000,1.528420,0.000000,1.180373
LINE503,0.000000,1.718103,0.000000,0.756885,0.351468,1.252563
LINE504,1.602064,-0.860515,1.550933,3.350908,1.125645,1.252561
LINE505,0.000000,-0.986689,0.000000,4.393327,0.000000,1.932860
LINE506,0.000000,-0.149575,0.000000,-0.149575,0.000000,3.066247
LINE507,0.455013,-0.850070,167.928230,3.374063,0.255384,1.226943
LINE508,0.000000,4.470419,0.000000,1.472960,0.000000,-1.558648
LINE509,0.226023,-0.852917,0.000000,1.724617,0.000000,4.075550
LINE510,0.192363,-0.855342,0.000000,1.786309,0.000000,0.659032
LINE511,0.000000,0.896475,0.000000,0.356421,0.351468,1.252563
LINE512,0.000000,-1.548643,0.145652,3.350910,0.000000,-1.533088
LINE513,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE514,0.000000,-0.779430,0.000000,4.693667,0.000000,2.022735
LINE515,0.000000,0.451890,167.928230,3.374063,0.255384,1.226943
LINE516,0.000000,-1.285587,0.000000,3.215342,0.000000,1.313317
LINE517,0.455013,-0.850070,0.000000,3.057703,0.000000,1.394550
LINE518,0.226023,-0.852917,0.000000,1.167920,0.000000,4.644611
LINE519,0.192363,-0.855342,0.000000,1.595645,0.000000,1.254226
LINE520,0.000000,0.632734,0.000000,0.487584,0.351468,1.252563
LINE521,0.000000,3.233105,0.145652,3.350910,0.000000,-1.425013
LINE522,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE523,0.000000,-0.494996,0.000000,4.389135,0.000000,1.984213
LINE524,0.000000,0.484798,167.928230,3.374063,0.255384,1.226943
LINE525,0.000000,2.135684,0.000000,2.135684,0.000000,-0.446348
LINE526,0.455013,-0.850070,0.000000,3.062878,0.000000,1.391691
LINE527,0.226023,-0.852917,0.000000,1.562236,0.000000,-1.558878
LINE528,0.192363,-0.855342,0.000000,2.019273,0.000000,1.467229
LINE529,0.000000,-1.245611,0.000000,2.029674,0.351468,1.252563
LINE530,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE531,0.000000,0.155261,0.000000,3.806622,0.000000,1.619493
LINE532,0.000000,0.462114,167.928230,3.374063,0.255384,1.226943
LINE533,0.000000,-1.365092,0.000000,1.331855,0.000000,1.895729
LINE534,0.455013,-0.850070,0.000000,3.043923,0.000000,1.395918
LINE535,0.226023,-0.852917,0.000000,0.410264,0.000000,-1.497534
LINE536,0.192363,-0.855342,0.000000,2.115289,0.000000,1.496312
LINE537,0.000000,-0.429150,0.000000,4.603407,0.124571,1.252563
LINE538,0.000000,2.962178,0.000000,4.415784,0.226897,1.252563
LINE539,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE540,0.000000,0.521350,0.000000,3.594959,0.000000,1.189019
LINE541,0.000000,0.446866,167.928230,3.374063,0.255384,1.226943
LINE542,0.000000,0.344377,0.000000,0.344377,0.000000,1.868340
LINE543,0.455013,-0.850070,0.000000,3.037576,0.000000,1.407670
LINE544,0.226023,-0.852917,0.000000,0.429839,0.000000,1.545961
LINE545,0.192363,-0.855342,0.000000,2.031698,0.000000,1.495873
LINE546,0.000000,-0.536192,0.000000,3.256375,0.124571,1.252563
LINE547,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE548,0.000000,0.658135,0.000000,3.517552,0.000000,1.325154
LINE549,0.000000,0.431994,167.928230,3.374063,0.255384,1.226943
LINE550,0.000000,3.564409,0.000000,3.564409,0.000000,1.440849
LINE551,0.225380,-0.850070,0.000000,3.150567,0.000000,1.439885
LINE552,0.229633,-0.850070,0.000000,0.430956,0.000000,4.687739
LINE553,0.226023,-0.852917,0.000000,-0.865150,0.000000,1.559533
LINE554,0.192363,-0.855342,0.000000,2.279620,0.000000,1.487032
LINE555,0.000000,3.344649,0.000000,0.676686,0.124571,1.252563
LINE556,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE557,0.000000,1.049973,0.000000,3.557179,0.000000,1.174595
LINE558,0.000000,0.436608,167.928230,3.374063,0.255384,1.226943
LINE559,0.000000,2.087247,0.000000,3.930432,0.000000,3.635985
LINE560,0.225380,-0.850070,0.000000,2.967970,0.000000,1.440599
LINE561,0.229633,-0.850070,0.000000,-1.529128,0.000000,-1.525641
LINE562,0.226023,-0.852917,0.000000,0.361273,0.000000,2.132527
LINE563,0.192363,-0.855342,0.000000,1.936466,0.000000,1.495123
LINE564,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE565,0.000000,4.531840,0.000000,1.053530,0.000000,1.799475
LINE566,0.000000,0.183797,167.474977,3.374079,0.255384,1.226943
LINE567,0.000000,0.717123,0.000000,-0.316172,0.000000,1.498243
LINE568,0.000000,1.402191,0.453261,3.368126,0.000000,-1.533441
LINE569,0.225380,-0.850070,0.000000,3.184628,0.000000,1.475592
LINE570,0.192363,-0.855342,0.000000,1.646676,0.000000,1.464182
LINE571,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE572,0.000000,0.270043,167.474977,3.374079,0.255384,1.226943
LINE573,0.000000,3.058011,0.000000,2.989807,0.000000,1.486824
LINE574,0.000000,1.317648,0.453261,3.368126,0.000000,-1.532968
LINE575,0.225380,-0.850070,0.000000,3.381163,0.000000,1.479198
LINE576,0.192363,-0.855342,0.000000,0.891930,0.000000,4.041050
LINE577,1.602064,-0.860515,1.405281,3.350908,1.125645,1.252561
LINE578,0.000000,0.872395,167.474977,3.374079,0.255384,1.226943
LINE579,0.000000,1.702357,0.000000,4.491109,0.000000,-1.292698
LINE580,0.000000,0.281080,0.000000,1.993209,0.000000,0.624184
LINE581,0.000000,1.470387,0.453261,3.368126,0.000000,-1.532686
LINE582,0.225380,-0.850070,0.000000,2.954391,0.000000,1.511096
LINE583,0.192363,-0.855342,0.000000,3.584339,0.000000,1.498979
LINE584,0.000000,-0.241306,0.124233,3.350910,0.000000,1.633517
LINE585,1.602064,-0.860515,1.281048,3.350908,1.125645,1.252561
LINE586,0.000000,1.943336,167.474977,3.374079,0.255384,1.226943
LINE587,0.000000,0.751843,0.000000,0.751843,0.000000,2.764440
LINE588,0.000000,0.001399,0.000000,1.834229,0.000000,-0.080533
LINE589,0.000000,1.790323,0.453261,3.368126,0.000000,-1.544964
LINE590,0.225380,-0.850070,0.000000,3.435221,0.000000,4.492331
LINE591,0.192363,-0.855342,0.000000,-0.908879,0.000000,1.548092
LINE592,0.000000,-0.238438,0.124233,3.350910,0.000000,1.632129
LINE593,1.602064,-0.860515,1.281048,3.350908,1.125645,1.252561
LINE594,0.000000,-1.070625,167.474977,3.374079,0.000000,3.980055
LINE595,0.000000,2.502683,0.000000,1.795513,0.255384,1.226943
LINE596,0.000000,-0.050400,0.000000,1.580108,0.000000,-1.083223
LINE597,0.000000,1.580123,0.453261,3.368126,0.000000,-1.546279
LINE598,0.225380,-0.850070,0.000000,4.459714,0.000000,1.558385
LINE599,0.192363,-0.855342,0.000000,3.933003,0.000000,1.586719
LINE600,0.000000,-0.208742,0.124233,3.350910,0.000000,1.632167
LINE601,0.000000,3.430284,0.000000,-0.140704,0.249148,1.252562
LINE602,1.602064,-0.860515,1.281048,3.350908,0.876497,1.252561
LINE603,0.000000,3.363762,167.474977,3.374079,0.000000,3.397740
LINE604,0.000000,3.959296,0.000000,3.386119,0.000000,-0.597745
LINE605,0.000000,-1.263363,0.000000,-0.334654,0.000000,1.522659
LINE606,0.000000,-1.526626,0.000000,-1.014912,0.255384,1.226943
LINE607,0.000000,1.494132,0.000000,4.636324,0.000000,4.699462
LINE608,0.000000,-0.135795,0.000000,1.946666,0.000000,2.600498
LINE609,0.000000,1.558650,0.453261,3.368126,0.000000,-1.547227
LINE610,0.225380,-0.850070,0.000000,2.787022,0.000000,1.409799
LINE611,0.192363,-0.855342,0.000000,2.713310,0.000000,1.692543
LINE612,0.000000,-0.185810,0.124233,3.350910,0.000000,1.616696
LINE613,0.000000,3.634450,0.000000,0.179817,0.249148,1.252562
LINE614,1.602064,-0.860515,1.281048,3.350908,0.876497,1.252561
LINE615,0.000000,4.644870,167.474977,3.374079,0.000000,1.503278
LINE616,0.000000,3.595831,0.000000,-0.044616,0.000000,4.620133
LINE617,0.000000,2.939912,0.000000,-0.143173,0.000000,2.901028
LINE618,0.000000,-1.393352,0.000000,-1.259715,0.255384,1.226943
LINE619,0.000000,-0.166541,0.000000,2.352829,0.000000,4.051023
LINE620,0.000000,1.574955,0.453261,3.368126,0.000000,-1.546530
LINE621,0.192363,-0.855342,0.000000,2.395754,0.000000,1.659874
LINE622,0.000000,-0.141248,0.124233,3.350910,0.000000,1.615829
LINE623,0.000000,1.496272,0.222769,3.350906,0.000000,4.635606
LINE624,1.602064,-0.860515,1.058279,3.350909,0.876497,1.252561
LINE625,0.000000,4.644870,167.474977,3.374079,0.000000,1.440859
LINE626,0.000000,-0.127320,0.000000,2.870586,0.000000,2.080189
LINE627,0.000000,1.520797,0.453261,3.368126,0.000000,-1.550810
LINE628,0.192363,-0.855342,0.000000,-0.118275,0.000000,4.498233
LINE629,0.000000,-0.246674,0.124233,3.350910,0.000000,1.611762
LINE630,0.000000,0.949860,0.222769,3.350906,0.000000,4.693361
LINE631,1.602064,-0.860515,1.058279,3.350909,0.876497,1.252561
LINE632,0.000000,-0.531166,167.474977,3.374079,0.000000,1.440859
LINE633,0.000000,-0.102542,0.000000,-0.419780,0.000000,-1.460587
LINE634,0.000000,1.338280,0.453261,3.368126,0.000000,-1.547160
LINE635,0.000000,-0.248140,0.124233,3.350910,0.000000,1.615000
LINE636,0.000000,2.507775,0.222769,3.350906,0.000000,4.469319
LINE637,1.602064,-0.860515,1.058279,3.350909,0.876497,1.252561
LINE638,0.000000,0.000000,167.474977,3.374079,0.000000,3.074074
LINE639,0.000000,0.276444,0.000000,2.788328,0.000000,-1.504458
LINE640,0.000000,1.329035,0.453261,3.368126,0.000000,-1.540254
LINE641,0.000000,-0.248681,0.124233,3.350910,0.000000,1.610060
LINE642,0.000000,1.013994,0.222769,3.350906,0.000000,1.588690
LINE643,1.602064,-0.860515,1.058279,3.350909,0.876497,1.252561
LINE644,0.000000,0.244023,0.000000,3.099428,0.000000,4.245488
LINE645,0.000000,1.298490,0.453261,3.368126,0.000000,-1.533612
LINE646,0.000000,-0.267215,0.124233,3.350910,0.000000,1.612904
LINE647,0.000000,2.238035,0.222769,3.350906,0.000000,1.633392
LINE648,1.602064,-0.860515,1.058279,3.350909,0.876497,1.252561
LINE649,0.000000,0.456990,0.000000,1.336965,0.000000,4.696200
LINE650,0.000000,1.020142,0.453261,3.368126,0.000000,-1.555984
LINE651,0.000000,-0.265848,0.124233,3.350910,0.000000,1.596765
LINE652,0.000000,2.364081,0.222769,3.350906,0.000000,1.632833
LINE653,1.602064,-0.860515,1.058279,3.350909,0.876497,1.252561
LINE654,0.000000,-0.033780,0.000000,2.144923,0.000000,4.324673
LINE655,0.000000,-0.698644,0.203967,3.368126,0.000000,-1.486659
LINE656,0.000000,-0.981255,0.249294,3.368127,0.000000,1.427745
LINE657,0.000000,-0.293531,0.124233,3.350910,0.000000,1.592953
LINE658,0.000000,2.484072,0.222769,3.350906,0.000000,1.677210
LINE659,1.602064,-0.860515,1.058279,3.350909,0.876497,1.252561
LINE660,0.000000,0.034868,0.000000,0.690889,0.000000,1.369524
LINE661,0.000000,-0.704482,0.203967,3.368126,0.000000,-1.549966
LINE662,0.000000,0.717960,0.249294,3.368127,0.000000,1.516499
LINE663,0.000000,-0.269539,0.124233,3.350910,0.000000,1.597479
LINE664,0.000000,2.858809,0.222769,3.350906,0.000000,1.590848
LINE665,1.602064,-0.860515,1.058279,3.350909,0.876497,1.252561
LINE666,0.000000,0.694764,0.000000,0.836286,0.000000,1.048808
LINE667,0.000000,2.794491,0.203967,3.368126,0.000000,-1.520945
LINE668,0.000000,2.008771,0.249294,3.368127,0.000000,1.635515
LINE669,0.000000,-0.257837,0.124233,3.350910,0.000000,1.602514
LINE670,0.000000,3.243933,0.222769,3.350906,0.000000,0.992753
LINE671,0.701431,-0.860529,0.000000,0.094952,0.000000,4.667393
LINE672,0.900633,-0.860504,1.058279,3.350909,0.876497,1.252561
LINE673,0.000000,-0.194816,0.000000,1.876877,0.000000,4.109627
LINE674,0.000000,1.765720,0.203967,3.368126,0.000000,4.664266
LINE675,0.000000,1.397546,0.249294,3.368127,0.000000,4.644593
LINE676,0.000000,-0.313718,0.124233,3.350910,0.000000,1.597571
LINE677,0.000000,3.642254,0.222769,3.350906,0.000000,4.676561
LINE678,0.701431,-0.860529,0.000000,0.197631,0.000000,4.674423
LINE679,0.900633,-0.860504,1.058279,3.350909,0.876497,1.252561
LINE680,0.000000,1.450111,0.000000,4.404819,0.000000,1.513301
LINE681,0.000000,0.698525,0.203967,3.368126,0.000000,4.558406
LINE682,0.000000,-0.240667,0.124233,3.350910,0.000000,1.597620
LINE683,0.000000,-1.534302,0.222769,3.350906,0.000000,1.606463
LINE684,0.701431,-0.860529,0.000000,0.145893,0.000000,4.650030
LINE685,0.900633,-0.860504,1.058279,3.350909,0.876497,1.252561
LINE686,0.000000,-0.312036,0.124233,3.350910,0.000000,1.603147
LINE687,0.000000,0.838439,0.222769,3.350906,0.000000,1.625896
LINE688,0.701431,-0.860529,0.000000,0.283583,0.000000,4.669517
LINE689,0.000000,-0.256624,0.000000,3.420075,0.453815,1.252565
LINE690,0.900633,-0.860504,1.058279,3.350909,0.422682,1.252557
LINE691,0.000000,-0.347958,0.124233,3.350910,0.000000,1.607871
LINE692,0.701431,-0.860529,0.000000,0.215803,0.000000,4.672211
LINE693,0.000000,-0.240666,0.000000,3.414000,0.240255,1.252565
LINE694,0.000000,-0.986551,0.000000,3.966391,0.213560,1.252565
LINE695,0.000000,-0.936029,0.184219,3.350903,0.000000,1.057786
LINE696,0.900633,-0.860504,0.874060,3.350910,0.422682,1.252557
LINE697,0.000000,-0.314936,0.124233,3.350910,0.000000,1.596691
LINE698,0.701431,-0.860529,0.000000,0.239316,0.000000,4.642403
LINE699,0.000000,-0.223064,0.000000,3.487118,0.240255,1.252565
LINE700,0.000000,0.118111,0.000000,1.710976,0.213560,1.252565
LINE701,0.000000,4.347142,0.184219,3.350903,0.000000,4.663884
LINE702,0.900633,-0.860504,0.874060,3.350910,0.422682,1.252557
LINE703,0.000000,-0.285075,0.124233,3.350910,0.000000,1.603644
LINE704,0.701431,-0.860529,0.000000,0.213619,0.000000,4.651942
LINE705,0.000000,-0.153670,0.000000,3.720544,0.240255,1.252565
LINE706,0.900633,-0.860504,0.874060,3.350910,0.422682,1.252557
LINE707,0.000000,3.024072,0.000000,-1.564934,0.000000,4.565015
LINE708,0.000000,-0.277607,0.124233,3.350910,0.000000,1.605745
LINE709,0.701431,-0.860529,0.000000,0.186170,0.000000,4.653936
LINE710,0.000000,-0.095510,0.000000,3.709037,0.240255,1.252565
LINE711,0.463316,-0.860490,0.874060,3.350910,0.422682,1.252557
LINE712,0.437317,-0.860518,0.000000,4.117661,0.000000,1.494313
LINE713,0.000000,2.783860,0.000000,-0.420848,0.000000,4.507883
LINE714,0.000000,-0.210617,0.124233,3.350910,0.000000,1.608200
LINE715,0.701431,-0.860529,0.000000,0.186034,0.000000,4.650130
LINE716,0.000000,0.192356,0.000000,3.750999,0.240255,1.252565
LINE717,0.463316,-0.860490,0.874060,3.350910,0.422682,1.252557
LINE718,0.437317,-0.860518,0.000000,4.136630,0.000000,1.492036
LINE719,0.000000,2.649332,0.000000,3.775274,0.000000,4.516498
LINE720,0.000000,-0.213041,0.124233,3.350910,0.000000,1.612346
LINE721,0.701431,-0.860529,0.000000,0.194076,0.000000,4.651639
LINE722,0.000000,0.616785,0.000000,3.169650,0.240255,1.252565
LINE723,0.463316,-0.860490,0.424189,3.350909,0.422682,1.252557
LINE724,0.000000,-0.360377,0.449871,3.350910,0.000000,1.300712
LINE725,0.437317,-0.860518,0.000000,4.065497,0.000000,1.473015
LINE726,0.000000,2.780113,0.000000,-0.918102,0.000000,4.518686
LINE727,0.000000,-0.056237,0.124233,3.350910,0.000000,1.824378
LINE728,0.701431,-0.860529,0.000000,0.190427,0.000000,4.646527
LINE729,0.000000,0.437177,0.000000,3.999531,0.240255,1.252565
LINE730,0.463316,-0.860490,0.424189,3.350909,0.422682,1.252557
LINE731,0.000000,-0.357282,0.449871,3.350910,0.000000,1.298818
LINE732,0.437317,-0.860518,0.000000,3.856958,0.000000,1.458604
LINE733,0.000000,2.915996,0.000000,3.790875,0.000000,4.454370
LINE734,0.000000,-0.050816,0.124233,3.350910,0.000000,4.549241
LINE735,0.701431,-0.860529,0.000000,0.198744,0.000000,4.654835
LINE736,0.000000,1.204681,0.000000,0.764854,0.240255,1.252565
LINE737,0.463316,-0.860490,0.424189,3.350909,0.422682,1.252557
LINE738,0.000000,-0.328055,0.449871,3.350910,0.000000,1.262422
LINE739,0.437317,-0.860518,0.000000,3.933630,0.000000,1.481672
LINE740,0.000000,3.150239,0.000000,4.480303,0.000000,4.550760
LINE741,0.000000,0.043389,0.124233,3.350910,0.000000,4.319889
LINE742,0.701431,-0.860529,0.000000,0.159978,0.000000,4.637886
LINE743,0.000000,-1.336863,0.000000,-0.343408,0.240255,1.252565
LINE744,0.463316,-0.860490,0.424189,3.350909,0.422682,1.252557
LINE745,0.000000,4.667501,0.222793,3.350911,0.000000,-1.565023
LINE746,0.000000,-0.470123,0.227078,3.350910,0.000000,1.229850
LINE747,0.437317,-0.860518,0.000000,3.839469,0.000000,1.491407
LINE748,0.000000,3.189423,0.000000,4.575120,0.000000,3.965483
LINE749,0.000000,0.191535,0.124233,3.350910,0.000000,4.668147
LINE750,0.701431,-0.860529,0.000000,0.250980,0.000000,4.645245
LINE751,0.000000,-0.935507,0.000000,4.516433,0.240255,1.252565
LINE752,0.463316,-0.860490,0.424189,3.350909,0.000000,1.614137
LINE753,0.000000,-0.681834,0.000000,3.878180,0.422682,1.252557
LINE754,0.000000,-0.787806,0.222793,3.350911,0.000000,-1.547344
LINE755,0.000000,-0.315352,0.227078,3.350910,0.000000,1.005049
LINE756,0.437317,-0.860518,0.000000,3.937119,0.000000,1.493861
LINE757,0.000000,2.934367,0.000000,4.399803,0.000000,4.447835
LINE758,0.000000,0.920099,0.124233,3.350910,0.000000,2.733624
LINE759,0.701431,-0.860529,0.000000,0.229065,0.000000,4.641591
LINE760,0.000000,3.874121,0.000000,3.318380,0.240255,1.252565
LINE761,0.463316,-0.860490,0.424189,3.350909,0.000000,1.639558
LINE762,0.000000,-0.689171,0.000000,3.887636,0.422682,1.252557
LINE763,0.000000,-0.251621,0.227078,3.350910,0.000000,0.974437
LINE764,0.437317,-0.860518,0.000000,3.980977,0.000000,1.503863
LINE765,0.000000,2.899156,0.000000,-0.326624,0.000000,4.547390
LINE766,0.000000,0.352500,0.124233,3.350910,0.000000,1.585577
LINE767,0.701431,-0.860529,0.000000,0.229315,0.000000,4.633403
LINE768,0.000000,4.596543,0.000000,4.423618,0.240255,1.252565
LINE769,0.463316,-0.860490,0.424189,3.350909,0.000000,1.643796
LINE770,0.000000,0.154198,0.000000,3.643411,0.222465,1.252557
LINE771,0.000000,-0.627526,0.000000,4.011066,0.200218,1.252557
LINE772,0.000000,-0.029597,0.227078,3.350910,0.000000,0.180685
LINE773,0.437317,-0.860518,0.000000,3.961161,0.000000,1.503323
